,user_id,movie_id,rating,unix_timestamp
10532,363,1047,5.0,875931585
10533,296,1216,1.0,875240132
10534,341,94,4.0,875320297
10535,356,257,4.0,878951101
10536,177,595,3.0,882824194
10537,268,530,5.0,891447141
10538,86,6,4.0,879875735
10539,127,0,4.0,879966919
10540,365,446,5.0,888857990
10541,392,1033,2.0,889731413
10542,186,746,4.0,879465882
10543,6,231,3.0,891353766
10544,12,704,5.0,884538766
10545,63,150,3.0,879366214
10546,238,515,5.0,889180487
10547,6,657,3.0,891352419
10548,235,152,2.0,890118075
10549,58,973,3.0,888203343
10550,378,553,4.0,880525678
10551,359,236,4.0,880354484
10552,285,1139,3.0,877533586
10553,292,154,2.0,888907356
10554,101,662,3.0,892993190
10555,76,522,5.0,884752582
10556,379,171,3.0,885478334
10557,306,401,2.0,879283362
10558,193,160,4.0,879523576
10559,188,731,2.0,893277248
10560,292,641,3.0,888906804
10561,342,302,4.0,876402390
10562,5,465,4.0,883602422
10563,95,0,5.0,884403574
10564,205,888,2.0,888180081
10565,223,276,3.0,888103812
10566,294,163,5.0,879518395
10567,144,272,5.0,875270322
10568,2,298,3.0,889237199
10569,270,516,3.0,885848943
10570,327,725,4.0,885049112
10571,121,186,4.0,879270424
10572,367,550,4.0,889783617
10573,388,203,4.0,879991017
10574,291,287,3.0,877560833
10575,295,749,5.0,884196150
10576,295,483,4.0,884197308
10577,150,171,5.0,879524325
10578,229,738,5.0,880485611
10579,377,196,3.0,880056423
10580,57,653,5.0,884304865
10581,248,136,4.0,879572725
10582,373,8,1.0,880393056
10583,124,235,1.0,879454891
10584,267,761,2.0,875743216
10585,319,1089,3.0,884751376
10586,275,435,4.0,874792711
10587,91,213,4.0,875654732
10588,157,49,4.0,880133306
10589,61,696,4.0,879375932
10590,197,317,4.0,884207560
10591,294,449,4.0,879519438
10592,21,947,1.0,878887553
10593,333,960,4.0,891628832
10594,50,63,4.0,883498936
10595,373,1010,4.0,880393783
10596,351,95,4.0,884290328
10597,221,782,2.0,878184899
10598,112,318,2.0,875075887
10599,114,641,5.0,881171693
10600,74,951,5.0,884050393
10601,313,596,4.0,877887065
10602,4,369,1.0,875720814
10603,119,923,4.0,889490290
10604,6,182,4.0,891351624
10605,295,297,1.0,884196640
10606,372,277,5.0,877111423
10607,177,116,4.0,882824467
10608,50,678,3.0,883498937
10609,286,460,5.0,875336652
10610,221,279,3.0,878184545
10611,301,269,2.0,879436785
10612,296,704,2.0,875238726
10613,347,293,4.0,886522658
10614,193,743,3.0,879547130
10615,53,747,5.0,880928957
10616,342,227,5.0,876404757
10617,179,402,3.0,877355713
10618,373,947,2.0,880392592
10619,94,384,4.0,879196408
10620,299,260,3.0,875650018
10621,282,708,5.0,879298206
10622,290,155,5.0,874834768
10623,180,936,3.0,878961781
10624,338,10,4.0,891032379
10625,93,67,4.0,891722432
10626,108,391,3.0,880579237
10627,200,98,3.0,884141438
10628,323,1093,5.0,880575715
10629,285,1193,4.0,877533640
10630,41,417,5.0,881108147
10631,285,595,3.0,875806869
10632,104,306,2.0,889214381
10633,41,366,2.0,881109149
10634,58,130,4.0,888205410
10635,311,488,5.0,891699321
10636,326,709,4.0,887747410
10637,136,471,4.0,881433336
10638,322,466,5.0,878740017
10639,331,448,4.0,888360438
10640,98,330,3.0,885678247
10641,278,89,3.0,875314287
10642,278,227,4.0,889326161
10643,345,414,2.0,875265527
10644,112,507,4.0,875325377
10645,196,88,5.0,891409798
10646,198,293,1.0,883782636
10647,163,330,5.0,889401193
10648,286,300,3.0,875333873
10649,249,70,5.0,878090294
10650,93,575,2.0,891723593
10651,151,844,3.0,886535827
10652,65,596,3.0,883601456
10653,336,370,4.0,875236191
10654,98,311,2.0,885678576
10655,74,596,3.0,884050940
10656,392,470,4.0,887744549
10657,197,192,4.0,884207833
10658,369,41,3.0,879435462
10659,82,406,1.0,891182532
10660,343,683,3.0,884901249
10661,221,356,4.0,881059014
10662,59,81,3.0,883327493
10663,302,293,4.0,879466116
10664,51,530,5.0,882922833
10665,87,314,4.0,891037276
10666,192,257,3.0,889123038
10667,177,97,5.0,882826944
10668,199,207,5.0,884128904
10669,386,1006,5.0,886480623
10670,150,731,4.0,879542775
10671,275,449,1.0,874792634
10672,182,87,3.0,891466760
10673,386,223,5.0,886480703
10674,8,526,3.0,886959344
10675,198,110,3.0,883783042
10676,326,1055,2.0,887747971
10677,59,604,3.0,883326893
10678,324,613,4.0,891479038
10679,6,100,5.0,891350966
10680,362,81,3.0,891497047
10681,304,481,2.0,886323006
10682,304,187,2.0,886323757
10683,1,306,3.0,888550066
10684,262,142,5.0,891298592
10685,124,135,5.0,879454309
10686,341,57,5.0,875319912
10687,289,497,4.0,880473777
10688,302,14,3.0,879467607
10689,298,935,4.0,889417423
10690,235,182,2.0,890118206
10691,333,1523,4.0,891547467
10692,315,63,4.0,880853953
10693,225,8,5.0,883889811
10694,194,778,2.0,874825826
10695,248,97,5.0,879572256
10696,285,1410,2.0,877535425
10697,307,1046,3.0,887742130
10698,221,246,1.0,878714998
10699,233,11,1.0,892333830
10700,268,400,3.0,891451013
10701,134,503,4.0,879857843
10702,292,473,5.0,888905685
10703,304,510,4.0,886322560
10704,300,214,5.0,882077222
10705,298,66,2.0,889503740
10706,233,169,5.0,892333798
10707,199,372,4.0,884130754
10708,59,60,4.0,883326652
10709,223,391,4.0,888104154
10710,6,503,5.0,891352384
10711,207,427,4.0,883108430
10712,159,31,5.0,876859413
10713,101,564,2.0,888803395
10714,293,741,4.0,877819634
10715,4,175,3.0,875635962
10716,41,1043,4.0,881109271
10717,377,154,4.0,880333918
10718,321,520,5.0,887314244
10719,338,513,3.0,891037119
10720,55,230,3.0,892910931
10721,116,927,3.0,881009471
10722,302,231,4.0,879467191
10723,294,601,5.0,879517247
10724,320,854,3.0,879439733
10725,294,97,5.0,879517193
10726,69,587,5.0,884065528
10727,6,135,5.0,891351813
10728,362,554,1.0,891498920
10729,112,241,2.0,875075887
10730,359,734,5.0,880356059
10731,302,275,4.0,879467895
10732,101,46,2.0,888803636
10733,313,154,5.0,877891575
10734,63,160,3.0,889739779
10735,275,648,4.0,886483691
10736,388,27,4.0,880165411
10737,145,346,3.0,891457493
10738,205,1429,1.0,888179980
10739,332,78,3.0,891045496
10740,294,156,5.0,879966498
10741,117,654,5.0,875385136
10742,275,3,4.0,874791623
10743,159,108,2.0,876857844
10744,100,1056,2.0,877136789
10745,249,968,5.0,878092002
10746,291,1009,4.0,881104581
10747,227,312,5.0,889387172
10748,11,683,5.0,879959105
10749,194,324,2.0,880268330
10750,392,14,3.0,887744266
10751,181,422,5.0,876436480
10752,345,127,2.0,874950208
10753,55,737,3.0,892683978
10754,338,478,5.0,891032701
10755,193,450,2.0,879527145
10756,373,181,5.0,880395698
10757,262,124,4.0,891299573
10758,15,159,4.0,877722001
10759,75,196,5.0,875028563
10760,333,1132,4.0,891549192
10761,51,14,5.0,882922204
10762,116,1015,5.0,881008815
10763,58,472,3.0,888203610
10764,90,617,3.0,891438875
10765,233,434,3.0,892079040
10766,127,57,3.0,879968008
10767,278,49,3.0,890451347
10768,140,545,4.0,884585470
10769,374,355,4.0,886622131
10770,99,1235,3.0,891375630
10771,221,7,1.0,878182307
10772,343,194,5.0,884900771
10773,333,199,4.0,891547171
10774,313,1502,3.0,877890891
10775,379,517,3.0,885478821
10776,199,583,4.0,884129542
10777,310,490,4.0,884365168
10778,218,131,5.0,889403668
10779,362,1,4.0,891495809
10780,341,188,5.0,875319967
10781,209,734,4.0,887737338
10782,91,158,4.0,875810543
10783,327,290,4.0,885047865
10784,177,24,3.0,888514710
10785,103,411,3.0,888465900
10786,373,879,5.0,882156984
10787,282,658,5.0,879298239
10788,101,830,2.0,888802508
10789,58,608,2.0,888205855
10790,116,741,4.0,880126022
10791,96,431,4.0,884238997
10792,185,326,3.0,891717806
10793,333,607,4.0,891547668
10794,129,283,2.0,874953728
10795,12,99,5.0,882140166
10796,143,1285,4.0,888105846
10797,101,97,4.0,888802939
10798,5,192,3.0,883601529
10799,180,1360,1.0,878963122
10800,162,97,4.0,891220196
10801,206,831,3.0,877878424
10802,292,70,4.0,888906905
10803,115,1088,2.0,876453376
10804,269,715,4.0,876955563
10805,249,183,1.0,878091683
10806,166,168,1.0,892738419
10807,120,136,5.0,891388501
10808,392,1284,3.0,889555176
10809,12,70,4.0,882398654
10810,273,254,2.0,878945579
10811,144,301,4.0,879161553
10812,392,317,3.0,887745973
10813,302,395,4.0,879484846
10814,302,121,4.0,879485066
10815,58,44,5.0,888204465
10816,294,811,4.0,879518739
10817,163,299,5.0,889401221
10818,42,965,4.0,883955498
10819,377,507,4.0,880044278
10820,90,326,4.0,891438351
10821,134,563,1.0,879857956
10822,212,356,5.0,878955848
10823,181,120,3.0,885613117
10824,228,749,2.0,891631948
10825,252,297,3.0,891628074
10826,63,63,4.0,889737454
10827,42,209,5.0,883955467
10828,43,1057,4.0,878347392
10829,355,747,4.0,891406500
10830,294,1132,4.0,879519528
10831,161,543,4.0,877636167
10832,29,687,3.0,885941492
10833,244,410,3.0,888513425
10834,124,497,5.0,892836395
10835,302,721,2.0,879485372
10836,253,428,4.0,887347350
10837,173,1032,1.0,886515591
10838,98,244,3.0,885678500
10839,110,271,3.0,891679692
10840,255,1,5.0,882164480
10841,20,594,3.0,874951617
10842,331,217,5.0,888360396
10843,129,1207,4.0,875802211
10844,344,1246,2.0,884993996
10845,183,581,4.0,889909409
10846,342,332,3.0,876402468
10847,304,203,2.0,886323998
10848,112,323,2.0,875076180
10849,282,237,5.0,879298295
10850,88,761,3.0,879441491
10851,79,698,3.0,887401533
10852,293,345,3.0,889241377
10853,213,855,4.0,891543952
10854,379,426,4.0,885478193
10855,378,7,5.0,880525194
10856,285,54,4.0,877531574
10857,346,805,3.0,881653830
10858,222,320,1.0,891548920
10859,319,1040,3.0,884751084
10860,381,275,3.0,875946029
10861,278,1229,3.0,891209189
10862,234,522,5.0,889655044
10863,71,422,5.0,880036550
10864,300,469,4.0,882078199
10865,189,404,4.0,891626000
10866,261,761,2.0,879790974
10867,253,34,2.0,886475755
10868,74,1149,4.0,884050705
10869,2,323,2.0,889237247
10870,342,726,4.0,876406462
10871,266,432,5.0,878972314
10872,140,287,3.0,884584386
10873,150,48,3.0,879543055
10874,327,21,5.0,885045805
10875,222,24,1.0,891549382
10876,9,694,3.0,877892050
10877,82,121,1.0,886534501
10878,346,238,5.0,881654591
10879,248,38,4.0,879572284
10880,304,99,3.0,886323648
10881,292,479,5.0,888905685
10882,226,115,4.0,879035347
10883,278,289,4.0,875296924
10884,180,1128,1.0,878962675
10885,392,125,4.0,887743647
10886,69,397,2.0,884067339
10887,341,656,5.0,874984207
10888,249,323,2.0,878089033
10889,197,635,3.0,884209353
10890,339,180,4.0,884991431
10891,258,107,4.0,874724882
10892,291,117,3.0,881104701
10893,386,30,3.0,886483330
10894,84,317,4.0,879453684
10895,342,190,5.0,876404689
10896,234,236,4.0,889655435
10897,295,209,3.0,884197308
10898,312,649,4.0,891013829
10899,215,6,5.0,880232719
10900,138,126,5.0,879538578
10901,296,624,3.0,875240266
10902,304,173,3.0,886322635
10903,42,791,1.0,883954876
10904,311,583,5.0,891699263
10905,287,275,4.0,886892127
10906,109,76,4.0,886988202
10907,129,93,5.0,875802058
10908,47,422,4.0,879434752
10909,261,142,3.0,879793970
10910,199,195,4.0,884126833
10911,15,98,5.0,877720733
10912,74,99,5.0,884049875
10913,58,822,5.0,888203749
10914,268,443,3.0,891451971
10915,94,150,4.0,879193353
10916,379,1443,1.0,885480795
10917,180,1133,2.0,878963167
10918,18,309,4.0,885412063
10919,84,211,2.0,879454859
10920,331,727,4.0,893027298
10921,332,179,1.0,891045191
10922,0,241,5.0,889751633
10923,181,99,3.0,885613067
10924,234,173,4.0,889654971
10925,252,116,5.0,891628535
10926,284,312,5.0,890595313
10927,24,237,4.0,885852757
10928,32,291,4.0,891964244
10929,69,1034,3.0,884066399
10930,327,1014,3.0,885047737
10931,56,1070,3.0,883698324
10932,129,507,4.0,874953557
10933,261,777,4.0,879793536
10934,89,691,4.0,891384476
10935,292,90,2.0,888907499
10936,149,92,4.0,878746889
10937,262,204,5.0,891298792
10938,163,117,5.0,889401852
10939,127,685,4.0,879967174
10940,275,419,4.0,874792945
10941,61,474,4.0,879371980
10942,145,312,4.0,891457591
10943,200,19,2.0,884140275
10944,183,404,2.0,889908050
10945,266,641,4.0,878972524
10946,275,403,4.0,874792870
10947,221,431,3.0,881059142
10948,21,392,4.0,878886989
10949,233,944,3.0,892334189
10950,300,53,3.0,882076587
10951,6,434,5.0,891350845
10952,302,567,4.0,879468414
10953,64,238,5.0,879217689
10954,327,1108,3.0,885047100
10955,291,653,5.0,881105481
10956,393,66,5.0,881059383
10957,290,47,5.0,874868027
10958,392,401,3.0,889730187
10959,200,855,3.0,884140709
10960,364,893,1.0,891303760
10961,278,65,2.0,882146492
10962,279,91,3.0,891700366
10963,388,123,4.0,879916053
10964,362,227,3.0,891496481
10965,312,202,5.0,891013859
10966,95,434,3.0,884403500
10967,384,339,4.0,879438647
10968,20,686,2.0,874951005
10969,304,384,1.0,886324792
10970,307,27,3.0,887737036
10971,42,404,4.0,883956122
10972,335,741,3.0,877759928
10973,209,43,3.0,887737710
10974,63,237,4.0,889739025
10975,224,171,5.0,879540748
10976,291,172,5.0,881103631
10977,56,410,4.0,883697679
10978,220,271,5.0,885081264
10979,168,126,4.0,891359354
10980,384,473,5.0,881530739
10981,195,24,4.0,881251955
10982,310,714,2.0,884365746
10983,243,1106,2.0,880608699
10984,202,0,3.0,880434384
10985,306,745,4.0,875681078
10986,206,519,4.0,879665302
10987,320,513,4.0,879439706
10988,338,174,5.0,891032793
10989,84,210,5.0,879454005
10990,150,199,3.0,879525002
10991,130,285,5.0,883681514
10992,203,1021,5.0,892392078
10993,384,194,1.0,879453773
10994,91,929,2.0,886443582
10995,15,478,5.0,877720436
10996,377,1043,3.0,880332643
10997,9,446,4.0,877891747
10998,4,440,1.0,875720830
10999,150,413,5.0,879542474
11000,221,526,4.0,878183110
11001,59,87,4.0,883327684
11002,9,417,4.0,877886783
11003,359,196,5.0,880355888
11004,315,189,5.0,880853774
11005,377,122,3.0,880044532
11006,59,142,3.0,883327441
11007,393,41,4.0,880887152
11008,392,1205,3.0,889730494
11009,377,178,2.0,880055336
11010,93,281,3.0,891722758
11011,17,659,5.0,880130930
11012,129,832,4.0,876251037
11013,386,422,3.0,886484065
11014,91,237,5.0,875654159
11015,223,281,4.0,888082705
11016,171,581,4.0,875538864
11017,252,805,4.0,891628181
11018,177,745,3.0,882827019
11019,243,293,4.0,880601905
11020,369,115,3.0,879434707
11021,6,635,4.0,891351384
11022,176,1066,4.0,880131201
11023,342,162,5.0,876408139
11024,292,32,2.0,888907433
11025,307,704,5.0,887737837
11026,322,179,5.0,878739857
11027,316,327,4.0,891446438
11028,222,285,1.0,891548562
11029,278,432,4.0,880869018
11030,390,526,3.0,877399541
11031,177,453,4.0,882827247
11032,121,736,4.0,879270874
11033,295,21,4.0,884197068
11034,327,553,3.0,885049790
11035,176,877,1.0,882142141
11036,190,85,5.0,891562417
11037,279,156,3.0,891700733
11038,263,167,5.0,886122031
11039,98,68,4.0,885679833
11040,313,217,4.0,877889204
11041,351,6,3.0,884290549
11042,319,451,3.0,884751589
11043,293,354,4.0,889241426
11044,127,212,3.0,879967300
11045,380,377,4.0,892696019
11046,6,430,4.0,891351547
11047,148,895,4.0,883512689
11048,392,632,2.0,887746091
11049,124,197,3.0,879454385
11050,76,1027,1.0,884733400
11051,386,1018,4.0,886480288
11052,127,424,5.0,879967197
11053,275,726,3.0,889174919
11054,335,450,2.0,877756242
11055,322,288,2.0,878738910
11056,74,124,3.0,884050164
11057,323,753,5.0,880575045
11058,48,289,2.0,888069062
11059,257,750,5.0,885700946
11060,107,514,5.0,879879941
11061,93,920,5.0,891725332
11062,207,523,4.0,883108745
11063,209,242,2.0,887734998
11064,275,231,3.0,874792094
11065,200,442,3.0,884112580
11066,188,293,5.0,893264220
11067,331,248,3.0,891214777
11068,108,290,3.0,880571801
11069,273,477,5.0,878946577
11070,94,63,5.0,879197685
11071,391,332,4.0,891037531
11072,182,719,4.0,892323453
11073,292,618,1.0,888905229
11074,380,770,2.0,892696557
11075,384,660,4.0,879443045
11076,158,1024,2.0,893256139
11077,391,301,5.0,891037385
11078,129,1048,3.0,876251341
11079,384,98,2.0,879443186
11080,0,147,2.0,875240799
11081,371,671,5.0,876869512
11082,58,824,4.0,888203658
11083,221,238,5.0,878184392
11084,366,440,3.0,876690049
11085,41,1039,3.0,881106270
11086,140,150,2.0,884585039
11087,48,1008,3.0,888066133
11088,290,382,2.0,875086699
11089,114,762,2.0,881170725
11090,373,222,5.0,880394520
11091,172,241,5.0,877556626
11092,279,101,5.0,891701328
11093,59,510,4.0,883326301
11094,353,496,4.0,891217160
11095,319,187,4.0,884749360
11096,324,509,4.0,891478180
11097,144,6,5.0,875270429
11098,362,590,4.0,891499437
11099,4,68,1.0,875721555
11100,268,174,5.0,891455816
11101,267,181,4.0,875309882
11102,93,365,3.0,891722845
11103,115,285,3.0,876451911
11104,50,495,4.0,883498655
11105,262,94,5.0,891299324
11106,177,863,2.0,888514648
11107,362,657,3.0,891496543
11108,94,861,1.0,884266100
11109,89,366,4.0,891385250
11110,329,548,5.0,876547355
11111,6,482,4.0,891351851
11112,209,64,4.0,887731305
11113,119,404,4.0,889490580
11114,221,721,3.0,878184833
11115,129,65,5.0,875802173
11116,290,587,4.0,875086920
11117,275,671,3.0,874792692
11118,313,4,4.0,877889724
11119,42,62,3.0,883956353
11120,69,127,4.0,884067339
11121,215,3,5.0,880234469
11122,340,1526,4.0,890757717
11123,386,1096,3.0,886480657
11124,180,885,1.0,878961623
11125,384,1410,3.0,879447873
11126,392,538,3.0,891364757
11127,342,723,4.0,876404499
11128,384,223,2.0,879439728
11129,84,463,5.0,882996119
11130,12,362,3.0,882398076
11131,229,1191,4.0,880485352
11132,314,284,5.0,879799486
11133,268,6,3.0,891449055
11134,233,178,3.0,892079373
11135,148,309,2.0,883512689
11136,291,110,4.0,881104606
11137,293,747,3.0,877818861
11138,185,287,1.0,879022858
11139,325,203,3.0,879874964
11140,118,23,4.0,886177076
11141,162,233,3.0,891220137
11142,298,508,4.0,877880566
11143,116,306,5.0,880124339
11144,49,124,2.0,877052502
11145,279,447,3.0,891701765
11146,341,654,4.0,875319383
11147,93,730,3.0,891723295
11148,143,1015,3.0,888104322
11149,6,460,4.0,891352303
11150,307,69,4.0,887737244
11151,312,842,3.0,891030334
11152,256,115,3.0,879029742
11153,156,0,5.0,874813703
11154,0,111,1.0,878542441
11155,261,146,3.0,879790603
11156,41,735,5.0,881108187
11157,227,649,3.0,889388662
11158,276,14,4.0,879544145
11159,103,281,3.0,888465166
11160,17,236,3.0,880129991
11161,231,190,4.0,888549376
11162,143,95,5.0,888105691
11163,294,996,3.0,879518821
11164,278,651,4.0,890451408
11165,362,113,5.0,891494688
11166,164,180,5.0,879525738
11167,66,471,4.0,875379706
11168,274,94,3.0,875154535
11169,108,93,4.0,880579787
11170,59,672,4.0,883327711
11171,36,160,5.0,880915902
11172,377,158,3.0,880056887
11173,294,6,5.0,879518018
11174,180,261,2.0,878961749
11175,186,85,4.0,879465478
11176,144,38,4.0,875271838
11177,180,975,1.0,878963342
11178,126,448,4.0,884364950
11179,329,569,4.0,876547674
11180,173,844,5.0,886433771
11181,48,712,3.0,888066214
11182,278,104,4.0,875297381
11183,377,446,4.0,880056888
11184,306,80,5.0,879283091
11185,382,504,4.0,891193042
11186,69,47,4.0,884064574
11187,373,423,1.0,883628021
11188,333,1240,2.0,891545513
11189,379,153,3.0,885478624
11190,319,553,4.0,884751288
11191,362,365,2.0,891497583
11192,245,235,4.0,884921986
11193,262,143,4.0,891298792
11194,91,160,2.0,875654125
11195,302,1011,4.0,879544712
11196,274,661,3.0,880315170
11197,12,390,3.0,882398255
11198,42,431,3.0,875981421
11199,343,124,3.0,884899741
11200,218,113,5.0,889403091
11201,290,1187,4.0,874835165
11202,245,931,1.0,884923864
11203,20,117,1.0,874951382
11204,388,110,3.0,879916053
11205,57,282,1.0,884304592
11206,275,301,5.0,877584085
11207,189,747,3.0,891033388
11208,300,150,2.0,882074776
11209,312,830,3.0,891028426
11210,372,178,3.0,877104310
11211,327,569,3.0,885046498
11212,6,180,3.0,891351287
11213,103,247,2.0,888465604
11214,209,187,3.0,887737171
11215,129,668,4.0,888962754
11216,202,618,3.0,880434438
11217,93,389,5.0,891725333
11218,86,1186,2.0,879875893
11219,171,429,3.0,875537964
11220,372,227,4.0,877106328
11221,93,99,5.0,885872942
11222,221,669,3.0,878183657
11223,6,6,5.0,891352220
11224,187,484,3.0,875072087
11225,117,473,5.0,875384571
11226,104,285,4.0,889214306
11227,2,347,4.0,889237455
11228,367,435,3.0,889783562
11229,113,653,3.0,881259741
11230,234,212,4.0,889655044
11231,376,287,5.0,891295937
11232,295,503,5.0,884197394
11233,384,128,3.0,881467873
11234,2,350,3.0,889237315
11235,256,461,4.0,879547695
11236,397,513,4.0,875658794
11237,108,247,2.0,880564415
11238,118,249,2.0,874775731
11239,328,302,4.0,891655350
11240,345,30,4.0,874950383
11241,287,49,4.0,886374520
11242,55,814,4.0,892683960
11243,17,954,4.0,880130713
11244,193,174,3.0,879521595
11245,203,296,5.0,892514010
11246,10,290,4.0,891902815
11247,101,297,3.0,875886827
11248,270,57,3.0,885849325
11249,53,257,4.0,880928745
11250,186,174,2.0,879465241
11251,307,632,4.0,887739257
11252,289,117,4.0,880731896
11253,221,767,2.0,878185014
11254,292,1056,2.0,888905229
11255,42,16,3.0,883956417
11256,173,267,5.0,886432749
11257,292,180,3.0,888904734
11258,59,20,3.0,883327923
11259,93,81,4.0,891721777
11260,307,11,5.0,887737243
11261,29,27,4.0,885941321
11262,327,915,2.0,893195710
11263,388,428,4.0,879991352
11264,159,117,3.0,876768828
11265,306,100,3.0,888095824
11266,62,1010,1.0,875747731
11267,94,727,3.0,882804159
11268,292,68,3.0,888906576
11269,91,214,4.0,875656419
11270,40,422,2.0,890687175
11271,292,503,4.0,888905736
11272,378,451,3.0,880524614
11273,167,287,1.0,884287927
11274,200,846,2.0,884111546
11275,293,78,4.0,889854323
11276,185,224,4.0,879024148
11277,253,198,4.0,886472089
11278,377,147,4.0,880044944
11279,300,581,2.0,882077811
11280,311,495,5.0,891698664
11281,126,287,5.0,884363851
11282,10,215,3.0,891904949
11283,257,314,3.0,885701004
11284,310,591,5.0,884364845
11285,91,248,3.0,886443192
11286,160,214,2.0,891170866
11287,180,831,1.0,878963038
11288,17,187,3.0,880129388
11289,42,97,5.0,875981220
11290,311,966,3.0,891699321
11291,327,549,3.0,885047336
11292,279,49,3.0,891701027
11293,53,259,4.0,880930146
11294,324,304,2.0,891477638
11295,267,369,2.0,875745579
11296,388,844,4.0,879916053
11297,140,863,3.0,884585128
11298,300,65,4.0,882077330
11299,180,242,1.0,878961814
11300,386,772,4.0,886481800
11301,392,931,3.0,887744578
11302,37,210,1.0,892431907
11303,291,78,5.0,881103434
11304,233,90,5.0,892335920
11305,317,136,4.0,884494652
11306,79,207,5.0,887401604
11307,118,543,2.0,886177206
11308,307,4,4.0,887739608
11309,359,587,3.0,880355803
11310,150,78,4.0,879524642
11311,386,197,4.0,886480352
11312,270,424,2.0,885849275
11313,359,301,4.0,880353526
11314,377,545,2.0,880318158
11315,144,695,3.0,875271442
11316,356,124,5.0,878951784
11317,392,939,2.0,889731109
11318,84,88,4.0,879454075
11319,389,988,5.0,879693677
11320,108,1013,4.0,880571979
11321,0,192,4.0,876892654
11322,127,117,5.0,879968896
11323,144,894,3.0,883840687
11324,379,855,3.0,885479706
11325,297,68,4.0,884125058
11326,386,1114,3.0,886479575
11327,388,606,3.0,879991297
11328,205,749,3.0,888179981
11329,268,92,3.0,891446580
11330,14,8,4.0,879455635
11331,263,381,4.0,886123596
11332,134,182,4.0,879857723
11333,89,78,4.0,891383912
11334,341,107,4.0,874984574
11335,312,153,2.0,891014753
11336,339,204,4.0,884991516
11337,200,35,1.0,884140927
11338,302,738,5.0,879468547
11339,6,483,5.0,891351201
11340,353,1006,4.0,891216549
11341,84,701,2.0,879828054
11342,384,152,4.0,879442028
11343,144,712,4.0,875270616
11344,326,195,4.0,887745871
11345,245,144,1.0,884923922
11346,24,49,5.0,885852150
11347,367,218,2.0,889783453
11348,86,86,4.0,879877931
11349,6,549,4.0,891352489
11350,221,195,5.0,878183110
11351,275,1239,4.0,874977579
11352,194,45,3.0,891762441
11353,28,677,3.0,882821582
11354,312,155,3.0,891014838
11355,338,297,2.0,891032856
11356,392,127,3.0,887746145
11357,12,905,3.0,891749765
11358,278,119,1.0,888427451
11359,150,182,3.0,879524642
11360,285,167,4.0,877531760
11361,359,27,4.0,880355678
11362,274,495,3.0,880314031
11363,331,870,3.0,887938351
11364,311,442,4.0,891698951
11365,75,324,2.0,878101114
11366,245,546,4.0,884922512
11367,396,6,5.0,885349913
11368,146,750,2.0,885593965
11369,321,750,2.0,887313611
11370,7,567,4.0,879362233
11371,273,242,2.0,878944437
11372,338,187,4.0,891033735
11373,386,200,5.0,886484631
11374,41,182,4.0,881107821
11375,205,677,1.0,888179833
11376,275,402,4.0,888873675
11377,174,182,4.0,877107942
11378,200,186,3.0,884111312
11379,292,138,3.0,888908088
11380,22,746,3.0,874786903
11381,17,46,3.0,880131262
11382,306,152,5.0,875681145
11383,379,61,1.0,885479777
11384,193,285,1.0,879520306
11385,58,716,2.0,888203959
11386,310,192,5.0,884365075
11387,94,403,5.0,888954513
11388,287,68,5.0,886373426
11389,49,122,4.0,877052958
11390,116,587,3.0,881011697
11391,314,126,5.0,879799423
11392,258,356,5.0,874725485
11393,166,732,2.0,892738453
11394,78,6,5.0,891272016
11395,98,264,3.0,885679833
11396,173,949,3.0,886434204
11397,255,551,3.0,882164927
11398,17,427,3.0,880131325
11399,302,734,4.0,879483567
11400,65,279,4.0,883602044
11401,345,741,4.0,874948513
11402,53,826,3.0,880937813
11403,43,251,2.0,878346748
11404,183,68,3.0,889908694
11405,164,650,5.0,879525961
11406,210,356,2.0,879460172
11407,335,1056,4.0,877757373
11408,122,734,2.0,879872868
11409,273,207,4.0,878946473
11410,384,422,2.0,879445662
11411,12,229,3.0,882397503
11412,325,240,3.0,879875778
11413,350,983,5.0,879481675
11414,324,85,3.0,891478578
11415,249,194,2.0,878091736
11416,187,55,4.0,875071658
11417,63,878,3.0,879365313
11418,144,347,4.0,888397542
11419,125,301,4.0,887853469
11420,189,362,2.0,891626023
11421,260,358,5.0,890454351
11422,285,28,2.0,877533586
11423,283,886,4.0,885328906
11424,345,293,3.0,886273405
11425,82,62,4.0,880327970
11426,17,691,3.0,880130930
11427,302,741,4.0,879484899
11428,305,12,4.0,876504442
11429,372,746,4.0,877104048
11430,361,311,5.0,885019504
11431,359,282,4.0,880354215
11432,393,1209,3.0,881060330
11433,173,1027,4.0,886434087
11434,279,4,4.0,891701066
11435,59,522,4.0,883326837
11436,278,997,5.0,875313883
11437,322,771,3.0,878739904
11438,381,24,2.0,875945880
11439,398,812,3.0,882512003
11440,101,207,4.0,888803537
11441,285,992,2.0,875807043
11442,180,250,1.0,878962052
11443,58,596,2.0,888203610
11444,322,285,3.0,878738826
11445,389,123,4.0,879694232
11446,292,582,3.0,888908001
11447,200,1152,2.0,884140709
11448,91,960,4.0,875811128
11449,108,1038,2.0,880579418
11450,120,427,5.0,891388333
11451,294,81,4.0,879518126
11452,72,179,4.0,888626577
11453,100,120,4.0,877137015
11454,290,65,4.0,875086185
11455,292,208,3.0,888905519
11456,346,818,1.0,881653155
11457,71,202,3.0,880037462
11458,381,170,3.0,875946639
